incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department
INC-000398,Hardware,Memoria,P2,2025-10-30 06:52:34,2025-10-31 03:52:52,Sistemas N2,Hardware: Memoria. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-000399,Aplicaciones,Tiempo de respuesta,P3,2026-01-22 06:40:34,2026-01-24 13:39:30,Sistemas N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-000400,Correo,Adjuntos,P3,2025-10-30 23:27:34,2025-10-31 16:20:08,Soporte en Sitio N1,Correo: Adjuntos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-000401,Seguridad,Accesos,P3,2025-11-08 05:54:34,2025-11-09 02:08:41,Base de Datos N2,Seguridad: Accesos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-000402,Hardware,Disco,P3,2025-12-15 04:13:34,2025-12-17 06:14:32,Base de Datos N2,Hardware: Disco. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-000403,Impresoras,Conectividad,P3,2026-01-09 11:17:34,2026-01-10 14:43:08,Sistemas N2,Impresoras: Conectividad. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
INC-000404,Seguridad,Accesos,P3,2025-11-16 01:01:34,2025-11-18 12:00:51,Sistemas N2,Seguridad: Accesos. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-000405,Correo,Spam,P3,2025-10-07 06:53:34,2025-10-08 16:17:54,Service Desk N1,Correo: Spam. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-000406,Base de datos,Conexión,P4,2025-09-19 09:21:34,2025-09-23 05:49:20,Seguridad N2,Base de datos: Conexión. Prioridad P4. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística
INC-000407,Correo,Retraso,P3,2025-11-19 00:30:34,2025-11-20 09:06:33,Redes N2,Correo: Retraso. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-000408,Almacenamiento,NFS,P4,2025-11-15 10:59:34,2025-11-19 17:15:08,Seguridad N2,Almacenamiento: NFS. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-000409,Virtualización,VM caída,P3,2026-01-30 09:24:34,2026-02-01 13:22:34,Soporte en Sitio N1,Virtualización: VM caída. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000410,Hardware,Laptop,P3,2025-12-03 00:02:34,2025-12-04 05:14:10,Seguridad N2,Hardware: Laptop. Prioridad P3. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-000411,Aplicaciones,Tiempo de respuesta,P3,2025-12-07 04:27:34,2025-12-08 13:02:58,Aplicaciones N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-000412,Almacenamiento,Rendimiento,P3,2025-12-16 00:20:34,2025-12-17 13:58:00,Base de Datos N2,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-000413,Impresoras,Atasco,P3,2025-11-12 03:23:34,2025-11-14 11:07:40,Soporte en Sitio N1,Impresoras: Atasco. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-000414,Almacenamiento,Rendimiento,P3,2025-12-14 00:30:34,2025-12-15 17:36:31,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000415,Almacenamiento,RAID,P2,2025-08-26 11:47:34,2025-08-26 21:01:55,Soporte en Sitio N1,Almacenamiento: RAID. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-000416,Aplicaciones,Login,P3,2026-02-04 11:12:34,2026-02-05 06:42:18,Base de Datos N2,Aplicaciones: Login. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-000417,Correo,Spam,P3,2026-01-05 05:31:34,2026-01-06 13:34:13,Redes N2,Correo: Spam. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-000418,Correo,Adjuntos,P3,2026-01-25 09:29:34,2026-01-26 23:03:49,Redes N2,Correo: Adjuntos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-000419,Impresoras,Atasco,P3,2026-01-13 05:26:34,2026-01-15 03:49:28,Aplicaciones N2,Impresoras: Atasco. Prioridad P3. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-000420,Red,Lentitud,P3,2025-08-31 08:08:34,2025-09-01 22:12:45,Aplicaciones N2,Red: Lentitud. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-000421,Virtualización,Migración,P3,2025-10-04 06:09:34,2025-10-05 19:46:52,Base de Datos N2,Virtualización: Migración. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-000422,Base de datos,Backup,P3,2026-01-18 05:39:34,2026-01-20 01:27:13,Base de Datos N2,Base de datos: Backup. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-000423,Aplicaciones,Tiempo de respuesta,P4,2026-01-20 01:54:34,2026-01-22 16:05:31,Base de Datos N2,Aplicaciones: Tiempo de respuesta. Prioridad P4. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-000424,Base de datos,Conexión,P3,2025-09-14 02:21:34,2025-09-16 10:39:09,Redes N2,Base de datos: Conexión. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-000425,Aplicaciones,Errores 500,P2,2025-12-23 05:28:34,2025-12-23 23:09:28,Base de Datos N2,Aplicaciones: Errores 500. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-000426,Hardware,Memoria,P3,2025-12-17 09:36:34,2025-12-19 08:37:34,Seguridad N2,Hardware: Memoria. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-000427,Hardware,Desktop,P4,2025-09-19 01:22:34,2025-09-23 08:26:13,Infraestructura N3,Hardware: Desktop. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-000428,Almacenamiento,Espacio lleno,P2,2025-12-17 01:14:34,2025-12-17 23:39:01,Base de Datos N2,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-000429,Impresoras,Controlador,P3,2025-11-29 10:55:34,2025-12-01 18:59:07,Seguridad N2,Impresoras: Controlador. Prioridad P3. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística
INC-000430,Almacenamiento,NFS,P3,2026-01-05 23:52:34,2026-01-08 14:10:31,Redes N2,Almacenamiento: NFS. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-000431,Correo,Retraso,P4,2025-10-11 07:20:34,2025-10-14 01:48:10,Service Desk N1,Correo: Retraso. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing
INC-000432,Hardware,Memoria,P2,2026-01-08 00:19:34,2026-01-08 13:59:08,Infraestructura N3,Hardware: Memoria. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-000433,Virtualización,Host saturado,P2,2026-01-01 02:29:34,2026-01-01 09:43:59,Service Desk N1,Virtualización: Host saturado. Prioridad P2. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-000434,Aplicaciones,Errores 500,P3,2025-12-08 03:24:34,2025-12-09 09:38:41,Sistemas N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000435,Aplicaciones,Actualización,P3,2025-10-07 11:49:34,2025-10-08 14:51:15,Soporte en Sitio N1,Aplicaciones: Actualización. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000436,Seguridad,Accesos,P3,2025-10-06 12:15:34,2025-10-08 08:42:37,Redes N2,Seguridad: Accesos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-000437,Red,VPN,P2,2025-11-05 10:20:34,2025-11-05 21:52:27,Sistemas N2,Red: VPN. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-000438,Base de datos,Tiempos de consulta,P3,2025-11-27 23:19:34,2025-11-29 08:14:44,Soporte en Sitio N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-000439,Hardware,Desktop,P3,2025-11-05 12:17:34,2025-11-07 02:33:40,Aplicaciones N2,Hardware: Desktop. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-000440,Impresoras,Controlador,P3,2026-01-22 05:26:34,2026-01-24 00:40:32,Redes N2,Impresoras: Controlador. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-000441,Almacenamiento,Espacio lleno,P3,2025-12-24 10:19:34,2025-12-25 07:06:15,Soporte en Sitio N1,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-000442,Seguridad,Accesos,P3,2026-01-09 23:57:34,2026-01-12 09:51:03,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000443,Aplicaciones,Actualización,P4,2025-12-29 05:15:34,2025-12-31 10:15:01,Base de Datos N2,Aplicaciones: Actualización. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-000444,Impresoras,Sin tinta,P2,2025-11-05 12:20:34,2025-11-05 20:41:31,Infraestructura N3,Impresoras: Sin tinta. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-000445,Seguridad,Phishing,P3,2026-02-05 11:05:34,2026-02-07 16:54:36,Infraestructura N3,Seguridad: Phishing. Prioridad P3. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000446,Red,Caída de red,P3,2025-09-15 12:12:34,2025-09-17 07:51:24,Infraestructura N3,Red: Caída de red. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-000447,Almacenamiento,NFS,P4,2025-10-05 11:00:34,2025-10-10 12:24:02,Service Desk N1,Almacenamiento: NFS. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-000448,Hardware,Disco,P4,2025-09-07 09:25:34,2025-09-12 04:36:36,Redes N2,Hardware: Disco. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-000449,Base de datos,Conexión,P4,2025-08-28 05:42:34,2025-09-01 04:50:36,Base de Datos N2,Base de datos: Conexión. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-000450,Base de datos,Bloqueos,P2,2025-09-07 23:15:34,2025-09-08 22:20:21,Seguridad N2,Base de datos: Bloqueos. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-000451,Almacenamiento,Espacio lleno,P3,2025-12-25 09:30:34,2025-12-27 05:59:29,Redes N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-000452,Red,Caída de red,P3,2025-12-01 10:10:34,2025-12-02 05:51:41,Base de Datos N2,Red: Caída de red. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-000453,Almacenamiento,Espacio lleno,P4,2025-09-06 10:53:34,2025-09-10 12:44:47,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-000454,Aplicaciones,Login,P3,2025-10-30 01:26:34,2025-10-31 06:13:39,Base de Datos N2,Aplicaciones: Login. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-000455,Hardware,Desktop,P2,2026-01-18 09:12:34,2026-01-19 00:07:35,Soporte en Sitio N1,Hardware: Desktop. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-000456,Almacenamiento,RAID,P3,2025-11-28 08:45:34,2025-11-30 16:03:03,Aplicaciones N2,Almacenamiento: RAID. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-000457,Almacenamiento,Rendimiento,P3,2025-09-19 11:09:34,2025-09-20 21:16:46,Soporte en Sitio N1,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-000458,Impresoras,Conectividad,P3,2025-09-19 02:19:34,2025-09-21 06:53:23,Seguridad N2,Impresoras: Conectividad. Prioridad P3. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-000459,Aplicaciones,Errores 500,P4,2026-01-30 03:15:34,2026-02-01 05:29:06,Sistemas N2,Aplicaciones: Errores 500. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000460,Virtualización,Migración,P3,2026-01-26 23:52:34,2026-01-28 03:44:01,Seguridad N2,Virtualización: Migración. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-000461,Correo,Adjuntos,P3,2025-10-15 06:42:34,2025-10-17 01:56:07,Seguridad N2,Correo: Adjuntos. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-000462,Aplicaciones,Login,P2,2025-09-17 05:57:34,2025-09-17 15:04:33,Base de Datos N2,Aplicaciones: Login. Prioridad P2. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-000463,Impresoras,Conectividad,P1,2025-09-01 23:39:34,2025-09-02 01:02:23,Redes N2,Impresoras: Conectividad. Prioridad P1. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-000464,Aplicaciones,Login,P4,2025-08-24 23:52:34,2025-08-28 07:12:34,Sistemas N2,Aplicaciones: Login. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-000465,Impresoras,Conectividad,P3,2026-02-10 05:07:34,2026-02-12 10:14:19,Seguridad N2,Impresoras: Conectividad. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes
INC-000466,Virtualización,Migración,P4,2025-11-02 00:34:34,2025-11-05 06:38:32,Sistemas N2,Virtualización: Migración. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-000467,Correo,Spam,P3,2026-01-12 09:50:34,2026-01-13 10:06:03,Base de Datos N2,Correo: Spam. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-000468,Aplicaciones,Tiempo de respuesta,P1,2025-08-29 02:07:34,2025-08-29 09:07:05,Seguridad N2,Aplicaciones: Tiempo de respuesta. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-000469,Impresoras,Atasco,P4,2025-11-02 09:49:34,2025-11-05 03:29:27,Infraestructura N3,Impresoras: Atasco. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-000470,Hardware,Laptop,P3,2026-02-09 23:12:34,2026-02-10 18:58:46,Service Desk N1,Hardware: Laptop. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones
INC-000471,Almacenamiento,RAID,P3,2025-11-18 01:49:34,2025-11-20 12:25:00,Sistemas N2,Almacenamiento: RAID. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-000472,Base de datos,Conexión,P2,2025-12-02 03:35:34,2025-12-03 08:04:52,Service Desk N1,Base de datos: Conexión. Prioridad P2. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-000473,Aplicaciones,Tiempo de respuesta,P3,2025-12-09 07:25:34,2025-12-10 06:34:14,Soporte en Sitio N1,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000474,Red,WiFi,P3,2025-09-24 03:51:34,2025-09-25 13:06:22,Redes N2,Red: WiFi. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-000475,Aplicaciones,Login,P4,2025-08-26 12:57:34,2025-08-29 03:23:56,Aplicaciones N2,Aplicaciones: Login. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-000476,Red,Lentitud,P4,2025-11-16 06:00:34,2025-11-18 07:51:17,Service Desk N1,Red: Lentitud. Prioridad P4. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-000477,Hardware,Desktop,P1,2025-10-11 04:17:34,2025-10-11 08:18:11,Service Desk N1,Hardware: Desktop. Prioridad P1. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-000478,Impresoras,Conectividad,P3,2026-01-08 04:09:34,2026-01-09 09:38:55,Sistemas N2,Impresoras: Conectividad. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-000479,Virtualización,VM caída,P4,2025-12-24 23:27:34,2025-12-28 03:39:07,Redes N2,Virtualización: VM caída. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-000480,Aplicaciones,Actualización,P2,2025-11-06 00:37:34,2025-11-06 08:42:19,Sistemas N2,Aplicaciones: Actualización. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-000481,Almacenamiento,Espacio lleno,P3,2025-10-28 08:52:34,2025-10-29 18:41:38,Base de Datos N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-000482,Base de datos,Bloqueos,P2,2026-01-13 06:51:34,2026-01-13 18:49:06,Infraestructura N3,Base de datos: Bloqueos. Prioridad P2. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000483,Correo,Spam,P3,2025-11-26 23:16:34,2025-11-28 11:46:14,Redes N2,Correo: Spam. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas
INC-000484,Virtualización,Host saturado,P3,2025-08-15 11:44:34,2025-08-17 12:02:27,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-000485,Impresoras,Conectividad,P2,2025-12-28 02:28:34,2025-12-28 15:20:33,Soporte en Sitio N1,Impresoras: Conectividad. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000486,Almacenamiento,Espacio lleno,P4,2025-09-07 00:00:34,2025-09-12 07:29:57,Redes N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-000487,Correo,Adjuntos,P3,2025-09-05 08:08:34,2025-09-06 15:15:48,Base de Datos N2,Correo: Adjuntos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-000488,Virtualización,Migración,P4,2026-01-13 08:05:34,2026-01-16 11:24:24,Seguridad N2,Virtualización: Migración. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-000489,Impresoras,Sin tinta,P3,2025-10-20 12:22:34,2025-10-21 22:45:39,Aplicaciones N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
